city,latitude,longitude,average_temp,lat,lon
Luanda,8.84S,"13.78E",26.369,-8.84,13.78
Luanda,8.84S,"13.78E",25.445,-8.84,13.78
Luanda,8.84S,"13.78E",22.691,-8.84,13.78
Luanda,8.84S,"13.78E",21.066,-8.84,13.78
Luanda,8.84S,"13.78E",20.998,-8.84,13.78
Luanda,8.84S,"13.78E",22.856,-8.84,13.78
Luanda,8.84S,"13.78E",24.598,-8.84,13.78
Luanda,8.84S,"13.78E",26.11,-8.84,13.78
Luanda,8.84S,"13.78E",25.81,-8.84,13.78
Luanda,8.84S,"13.78E",25.883,-8.84,13.78
Luanda,8.84S,"13.78E",26.348,-8.84,13.78
Luanda,8.84S,"13.78E",26.295,-8.84,13.78
Luanda,8.84S,"13.78E",26.124,-8.84,13.78
Luanda,8.84S,"13.78E",25.354,-8.84,13.78
Luanda,8.84S,"13.78E",23.455,-8.84,13.78
Luanda,8.84S,"13.78E",20.851,-8.84,13.78
Luanda,8.84S,"13.78E",21.367,-8.84,13.78
Luanda,8.84S,"13.78E",22.789,-8.84,13.78
Luanda,8.84S,"13.78E",24.155,-8.84,13.78
Luanda,8.84S,"13.78E",25.141,-8.84,13.78
Luanda,8.84S,"13.78E",24.721,-8.84,13.78
Luanda,8.84S,"13.78E",24.876,-8.84,13.78
Luanda,8.84S,"13.78E",25.345,-8.84,13.78
Luanda,8.84S,"13.78E",25.823,-8.84,13.78
Luanda,8.84S,"13.78E",25.435,-8.84,13.78
Luanda,8.84S,"13.78E",24.605,-8.84,13.78
Luanda,8.84S,"13.78E",22.508,-8.84,13.78
Luanda,8.84S,"13.78E",20.356,-8.84,13.78
Luanda,8.84S,"13.78E",21.326,-8.84,13.78
Luanda,8.84S,"13.78E",22.779,-8.84,13.78
Luanda,8.84S,"13.78E",23.818,-8.84,13.78
Luanda,8.84S,"13.78E",25.326,-8.84,13.78
Luanda,8.84S,"13.78E",25.692,-8.84,13.78
Luanda,8.84S,"13.78E",25.199,-8.84,13.78
Luanda,8.84S,"13.78E",25.986,-8.84,13.78
Luanda,8.84S,"13.78E",26.546,-8.84,13.78
Luanda,8.84S,"13.78E",25.85,-8.84,13.78
Luanda,8.84S,"13.78E",24.794,-8.84,13.78
Luanda,8.84S,"13.78E",22.543,-8.84,13.78
Luanda,8.84S,"13.78E",20.675,-8.84,13.78
Luanda,8.84S,"13.78E",20.82,-8.84,13.78
Luanda,8.84S,"13.78E",22.269,-8.84,13.78
Luanda,8.84S,"13.78E",24.388,-8.84,13.78
Luanda,8.84S,"13.78E",25.52,-8.84,13.78
Luanda,8.84S,"13.78E",24.859,-8.84,13.78
Luanda,8.84S,"13.78E",24.844,-8.84,13.78
Luanda,8.84S,"13.78E",25.487,-8.84,13.78
Luanda,8.84S,"13.78E",26.071,-8.84,13.78
Luanda,8.84S,"13.78E",25.726,-8.84,13.78
Luanda,8.84S,"13.78E",25.424,-8.84,13.78
Luanda,8.84S,"13.78E",23.019,-8.84,13.78
Luanda,8.84S,"13.78E",20.893,-8.84,13.78
Luanda,8.84S,"13.78E",21.209,-8.84,13.78
Luanda,8.84S,"13.78E",22.333,-8.84,13.78
Luanda,8.84S,"13.78E",23.724,-8.84,13.78
Luanda,8.84S,"13.78E",24.867,-8.84,13.78
Luanda,8.84S,"13.78E",24.695,-8.84,13.78
Luanda,8.84S,"13.78E",25.194,-8.84,13.78
Luanda,8.84S,"13.78E",26.499,-8.84,13.78
Luanda,8.84S,"13.78E",26.167,-8.84,13.78
Luanda,8.84S,"13.78E",25.923,-8.84,13.78
Luanda,8.84S,"13.78E",24.529,-8.84,13.78
Luanda,8.84S,"13.78E",22.149,-8.84,13.78
Luanda,8.84S,"13.78E",20.011,-8.84,13.78
Luanda,8.84S,"13.78E",20.298,-8.84,13.78
Luanda,8.84S,"13.78E",22.438,-8.84,13.78
Luanda,8.84S,"13.78E",24.217,-8.84,13.78
Luanda,8.84S,"13.78E",24.646,-8.84,13.78
Luanda,8.84S,"13.78E",25.474,-8.84,13.78
Luanda,8.84S,"13.78E",25.315,-8.84,13.78
Luanda,8.84S,"13.78E",25.432,-8.84,13.78
Luanda,8.84S,"13.78E",25.869,-8.84,13.78
Luanda,8.84S,"13.78E",25.824,-8.84,13.78
Luanda,8.84S,"13.78E",25.002,-8.84,13.78
Luanda,8.84S,"13.78E",22.587,-8.84,13.78
Luanda,8.84S,"13.78E",21.077,-8.84,13.78
Luanda,8.84S,"13.78E",21.161,-8.84,13.78
Luanda,8.84S,"13.78E",22.56,-8.84,13.78
Luanda,8.84S,"13.78E",24.69,-8.84,13.78
Luanda,8.84S,"13.78E",25.081,-8.84,13.78
Luanda,8.84S,"13.78E",25.251,-8.84,13.78
Luanda,8.84S,"13.78E",24.889,-8.84,13.78
Luanda,8.84S,"13.78E",25.526,-8.84,13.78
Luanda,8.84S,"13.78E",26.254,-8.84,13.78
Luanda,8.84S,"13.78E",25.681,-8.84,13.78
Luanda,8.84S,"13.78E",24.656,-8.84,13.78
Luanda,8.84S,"13.78E",21.725,-8.84,13.78
Luanda,8.84S,"13.78E",20.452,-8.84,13.78
Luanda,8.84S,"13.78E",21.092,-8.84,13.78
Luanda,8.84S,"13.78E",23.047,-8.84,13.78
Luanda,8.84S,"13.78E",24.267,-8.84,13.78
Luanda,8.84S,"13.78E",25.203,-8.84,13.78
Luanda,8.84S,"13.78E",25.647,-8.84,13.78
Luanda,8.84S,"13.78E",26.054,-8.84,13.78
Luanda,8.84S,"13.78E",26.037,-8.84,13.78
Luanda,8.84S,"13.78E",26.274,-8.84,13.78
Luanda,8.84S,"13.78E",26.093,-8.84,13.78
Luanda,8.84S,"13.78E",25.347,-8.84,13.78
Luanda,8.84S,"13.78E",22.674,-8.84,13.78
Luanda,8.84S,"13.78E",21.576,-8.84,13.78
Luanda,8.84S,"13.78E",21.859,-8.84,13.78
Luanda,8.84S,"13.78E",23.263,-8.84,13.78
Luanda,8.84S,"13.78E",24.78,-8.84,13.78
Luanda,8.84S,"13.78E",25.583,-8.84,13.78
Luanda,8.84S,"13.78E",25.187,-8.84,13.78
Luanda,8.84S,"13.78E",25.251,-8.84,13.78
Luanda,8.84S,"13.78E",25.758,-8.84,13.78
Luanda,8.84S,"13.78E",25.864,-8.84,13.78
Luanda,8.84S,"13.78E",25.973,-8.84,13.78
Luanda,8.84S,"13.78E",25.136,-8.84,13.78
Luanda,8.84S,"13.78E",22.256,-8.84,13.78
Luanda,8.84S,"13.78E",20.178,-8.84,13.78
Luanda,8.84S,"13.78E",21.349,-8.84,13.78
Luanda,8.84S,"13.78E",22.821,-8.84,13.78
Luanda,8.84S,"13.78E",24.719,-8.84,13.78
Luanda,8.84S,"13.78E",25.007,-8.84,13.78
Luanda,8.84S,"13.78E",25.014,-8.84,13.78
Luanda,8.84S,"13.78E",24.819,-8.84,13.78
Luanda,8.84S,"13.78E",25.686,-8.84,13.78
Luanda,8.84S,"13.78E",25.426,-8.84,13.78
Luanda,8.84S,"13.78E",25.207,-8.84,13.78
Luanda,8.84S,"13.78E",24.085,-8.84,13.78
Luanda,8.84S,"13.78E",22.177,-8.84,13.78
Luanda,8.84S,"13.78E",20.988,-8.84,13.78
Luanda,8.84S,"13.78E",21.692,-8.84,13.78
Luanda,8.84S,"13.78E",23.125,-8.84,13.78
Luanda,8.84S,"13.78E",24.309,-8.84,13.78
Luanda,8.84S,"13.78E",25.406,-8.84,13.78
Luanda,8.84S,"13.78E",25.777,-8.84,13.78
Luanda,8.84S,"13.78E",25.884,-8.84,13.78
Luanda,8.84S,"13.78E",27.207,-8.84,13.78
Luanda,8.84S,"13.78E",27.173,-8.84,13.78
Luanda,8.84S,"13.78E",27.176,-8.84,13.78
Luanda,8.84S,"13.78E",25.598,-8.84,13.78
Luanda,8.84S,"13.78E",23.68,-8.84,13.78
Luanda,8.84S,"13.78E",22.007,-8.84,13.78
Luanda,8.84S,"13.78E",21.906,-8.84,13.78
Luanda,8.84S,"13.78E",23.716,-8.84,13.78
Luanda,8.84S,"13.78E",24.87,-8.84,13.78
Luanda,8.84S,"13.78E",25.313,-8.84,13.78
Luanda,8.84S,"13.78E",24.97,-8.84,13.78
Luanda,8.84S,"13.78E",25.209,-8.84,13.78
Luanda,8.84S,"13.78E",25.858,-8.84,13.78
Luanda,8.84S,"13.78E",26.198,-8.84,13.78
Luanda,8.84S,"13.78E",26.458,-8.84,13.78
Luanda,8.84S,"13.78E",25.307,-8.84,13.78
Luanda,8.84S,"13.78E",23.158,-8.84,13.78
Luanda,8.84S,"13.78E",21.861,-8.84,13.78
Luanda,8.84S,"13.78E",21.722,-8.84,13.78
Luanda,8.84S,"13.78E",22.486,-8.84,13.78
Luanda,8.84S,"13.78E",24.382,-8.84,13.78
Luanda,8.84S,"13.78E",25.222,-8.84,13.78
Luanda,8.84S,"13.78E",24.578,-8.84,13.78
Luanda,8.84S,"13.78E",25.077,-8.84,13.78
Luanda,8.84S,"13.78E",25.493,-8.84,13.78
Luanda,8.84S,"13.78E",26.496,-8.84,13.78
Luanda,8.84S,"13.78E",25.689,-8.84,13.78
Luanda,8.84S,"13.78E",25.113,-8.84,13.78
Luanda,8.84S,"13.78E",23.461,-8.84,13.78
Luanda,8.84S,"13.78E",21.126,-8.84,13.78
Luanda,8.84S,"13.78E",21.975,-8.84,13.78
Luanda,8.84S,"13.78E",23.53,-8.84,13.78
Luanda,8.84S,"13.78E",24.339,-8.84,13.78
Luanda,8.84S,"13.78E",25.502,-8.84,13.78
Luanda,8.84S,"13.78E",25.123,-8.84,13.78
Luanda,8.84S,"13.78E",25.174,-8.84,13.78
Luanda,8.84S,"13.78E",25.769,-8.84,13.78
Luanda,8.84S,"13.78E",26.24,-8.84,13.78
Luanda,8.84S,"13.78E",25.741,-8.84,13.78
Luanda,8.84S,"13.78E",25.35,-8.84,13.78
Luanda,8.84S,"13.78E",24.089,-8.84,13.78
Luanda,8.84S,"13.78E",20.692,-8.84,13.78
Luanda,8.84S,"13.78E",20.901,-8.84,13.78
Luanda,8.84S,"13.78E",23.838,-8.84,13.78
Luanda,8.84S,"13.78E",24.32,-8.84,13.78
Luanda,8.84S,"13.78E",25.552,-8.84,13.78
Luanda,8.84S,"13.78E",25.459,-8.84,13.78
Luanda,8.84S,"13.78E",25.689,-8.84,13.78
Luanda,8.84S,"13.78E",26.338,-8.84,13.78
Luanda,8.84S,"13.78E",26.747,-8.84,13.78
Luanda,8.84S,"13.78E",26.627,-8.84,13.78
Luanda,8.84S,"13.78E",26.524,-8.84,13.78
Luanda,8.84S,"13.78E",22.474,-8.84,13.78
Luanda,8.84S,"13.78E",23.028,-8.84,13.78
Luanda,8.84S,"13.78E",21.549,-8.84,13.78
Luanda,8.84S,"13.78E",23.741,-8.84,13.78
Luanda,8.84S,"13.78E",24.093,-8.84,13.78
Luanda,8.84S,"13.78E",25.318,-8.84,13.78
Luanda,8.84S,"13.78E",25.363,-8.84,13.78
Luanda,8.84S,"13.78E",25.042,-8.84,13.78
Luanda,8.84S,"13.78E",26.758,-8.84,13.78
Luanda,8.84S,"13.78E",26.346,-8.84,13.78
Luanda,8.84S,"13.78E",26.922,-8.84,13.78
Luanda,8.84S,"13.78E",25.633,-8.84,13.78
Luanda,8.84S,"13.78E",23.537,-8.84,13.78
Luanda,8.84S,"13.78E",22.843,-8.84,13.78
Luanda,8.84S,"13.78E",21.786,-8.84,13.78
Luanda,8.84S,"13.78E",24.048,-8.84,13.78
Luanda,8.84S,"13.78E",24.882,-8.84,13.78
Luanda,8.84S,"13.78E",25.499,-8.84,13.78
Luanda,8.84S,"13.78E",25.11,-8.84,13.78
Luanda,8.84S,"13.78E",25.365,-8.84,13.78
Luanda,8.84S,"13.78E",25.905,-8.84,13.78
Luanda,8.84S,"13.78E",26.683,-8.84,13.78
Luanda,8.84S,"13.78E",25.963,-8.84,13.78
Luanda,8.84S,"13.78E",24.955,-8.84,13.78
Luanda,8.84S,"13.78E",21.553,-8.84,13.78
Luanda,8.84S,"13.78E",20.302,-8.84,13.78
Luanda,8.84S,"13.78E",21.296,-8.84,13.78
Luanda,8.84S,"13.78E",22.462,-8.84,13.78
Luanda,8.84S,"13.78E",24.572,-8.84,13.78
Luanda,8.84S,"13.78E",25.639,-8.84,13.78
Luanda,8.84S,"13.78E",25.899,-8.84,13.78
Luanda,8.84S,"13.78E",25.617,-8.84,13.78
Luanda,8.84S,"13.78E",26.746,-8.84,13.78
Luanda,8.84S,"13.78E",27.006,-8.84,13.78
Luanda,8.84S,"13.78E",26.26,-8.84,13.78
Luanda,8.84S,"13.78E",24.05,-8.84,13.78
Luanda,8.84S,"13.78E",23.396,-8.84,13.78
Luanda,8.84S,"13.78E",20.438,-8.84,13.78
Luanda,8.84S,"13.78E",20.617,-8.84,13.78
Luanda,8.84S,"13.78E",22.441,-8.84,13.78
Luanda,8.84S,"13.78E",24.639,-8.84,13.78
Luanda,8.84S,"13.78E",26.397,-8.84,13.78
Luanda,8.84S,"13.78E",25.368,-8.84,13.78
Luanda,8.84S,"13.78E",24.754,-8.84,13.78
Luanda,8.84S,"13.78E",25.918,-8.84,13.78
Luanda,8.84S,"13.78E",26.215,-8.84,13.78
Luanda,8.84S,"13.78E",26.176,-8.84,13.78
Luanda,8.84S,"13.78E",24.102,-8.84,13.78
Luanda,8.84S,"13.78E",23.108,-8.84,13.78
Luanda,8.84S,"13.78E",21.309,-8.84,13.78
Luanda,8.84S,"13.78E",20.902,-8.84,13.78
Luanda,8.84S,"13.78E",22.424,-8.84,13.78
Luanda,8.84S,"13.78E",24.031,-8.84,13.78
Luanda,8.84S,"13.78E",25.267,-8.84,13.78
Luanda,8.84S,"13.78E",25.455,-8.84,13.78
Luanda,8.84S,"13.78E",24.769,-8.84,13.78
Luanda,8.84S,"13.78E",26.509,-8.84,13.78
Luanda,8.84S,"13.78E",26.805,-8.84,13.78
Luanda,8.84S,"13.78E",26.152,-8.84,13.78
Luanda,8.84S,"13.78E",25.817,-8.84,13.78
Luanda,8.84S,"13.78E",21.968,-8.84,13.78
Luanda,8.84S,"13.78E",20.823,-8.84,13.78
Luanda,8.84S,"13.78E",20.907,-8.84,13.78
Luanda,8.84S,"13.78E",22.707,-8.84,13.78
Luanda,8.84S,"13.78E",24.117,-8.84,13.78
Luanda,8.84S,"13.78E",25.259,-8.84,13.78
Luanda,8.84S,"13.78E",25.066,-8.84,13.78
Luanda,8.84S,"13.78E",24.808,-8.84,13.78
Luanda,8.84S,"13.78E",25.543,-8.84,13.78
Luanda,8.84S,"13.78E",26.165,-8.84,13.78
Luanda,8.84S,"13.78E",25.685,-8.84,13.78
Luanda,8.84S,"13.78E",25.263,-8.84,13.78
Luanda,8.84S,"13.78E",21.772,-8.84,13.78
Luanda,8.84S,"13.78E",20.582,-8.84,13.78
Luanda,8.84S,"13.78E",22.015,-8.84,13.78
Luanda,8.84S,"13.78E",23.721,-8.84,13.78
Luanda,8.84S,"13.78E",24.897,-8.84,13.78
Luanda,8.84S,"13.78E",25.814,-8.84,13.78
Luanda,8.84S,"13.78E",24.931,-8.84,13.78
Luanda,8.84S,"13.78E",25.056,-8.84,13.78
Luanda,8.84S,"13.78E",25.362,-8.84,13.78
Luanda,8.84S,"13.78E",26.304,-8.84,13.78
Luanda,8.84S,"13.78E",25.82,-8.84,13.78
Luanda,8.84S,"13.78E",25.436,-8.84,13.78
Luanda,8.84S,"13.78E",23.188,-8.84,13.78
Luanda,8.84S,"13.78E",20.965,-8.84,13.78
Luanda,8.84S,"13.78E",21.161,-8.84,13.78
Luanda,8.84S,"13.78E",23.25,-8.84,13.78
Luanda,8.84S,"13.78E",24.423,-8.84,13.78
Luanda,8.84S,"13.78E",25.182,-8.84,13.78
Luanda,8.84S,"13.78E",25.754,-8.84,13.78
Luanda,8.84S,"13.78E",26.012,-8.84,13.78
Luanda,8.84S,"13.78E",27.018,-8.84,13.78
Luanda,8.84S,"13.78E",26.644,-8.84,13.78
Luanda,8.84S,"13.78E",26.094,-8.84,13.78
Luanda,8.84S,"13.78E",25.263,-8.84,13.78
Luanda,8.84S,"13.78E",22.985,-8.84,13.78
Luanda,8.84S,"13.78E",21.488,-8.84,13.78
Luanda,8.84S,"13.78E",21.68,-8.84,13.78
Luanda,8.84S,"13.78E",23.311,-8.84,13.78
Luanda,8.84S,"13.78E",24.348,-8.84,13.78
Luanda,8.84S,"13.78E",24.396,-8.84,13.78
Luanda,8.84S,"13.78E",24.044,-8.84,13.78
Luanda,8.84S,"13.78E",23.712,-8.84,13.78
Luanda,8.84S,"13.78E",26.607,-8.84,13.78
Luanda,8.84S,"13.78E",26.997,-8.84,13.78
Luanda,8.84S,"13.78E",25.824,-8.84,13.78
Luanda,8.84S,"13.78E",24.708,-8.84,13.78
Luanda,8.84S,"13.78E",22.811,-8.84,13.78
Luanda,8.84S,"13.78E",20.879,-8.84,13.78
Luanda,8.84S,"13.78E",21.234,-8.84,13.78
Luanda,8.84S,"13.78E",23.158,-8.84,13.78
Luanda,8.84S,"13.78E",23.348,-8.84,13.78
Luanda,8.84S,"13.78E",25.485,-8.84,13.78
Luanda,8.84S,"13.78E",25.046,-8.84,13.78
Luanda,8.84S,"13.78E",24.607,-8.84,13.78
Luanda,8.84S,"13.78E",24.652,-8.84,13.78
Luanda,8.84S,"13.78E",26.778,-8.84,13.78
Luanda,8.84S,"13.78E",25.938,-8.84,13.78
Luanda,8.84S,"13.78E",24.91,-8.84,13.78
Luanda,8.84S,"13.78E",22.528,-8.84,13.78
Luanda,8.84S,"13.78E",20.808,-8.84,13.78
Luanda,8.84S,"13.78E",21.364,-8.84,13.78
Luanda,8.84S,"13.78E",23.142,-8.84,13.78
Luanda,8.84S,"13.78E",24.659,-8.84,13.78
Luanda,8.84S,"13.78E",25.976,-8.84,13.78
Luanda,8.84S,"13.78E",25.519,-8.84,13.78
Luanda,8.84S,"13.78E",26.331,-8.84,13.78
Luanda,8.84S,"13.78E",26.944,-8.84,13.78
Luanda,8.84S,"13.78E",26.945,-8.84,13.78
Luanda,8.84S,"13.78E",26.233,-8.84,13.78
Luanda,8.84S,"13.78E",25.278,-8.84,13.78
Luanda,8.84S,"13.78E",22.864,-8.84,13.78
Luanda,8.84S,"13.78E",20.706,-8.84,13.78
Luanda,8.84S,"13.78E",21.13,-8.84,13.78
Luanda,8.84S,"13.78E",0.0,-8.84,13.78
Melbourne,37.78S,"144.41E",17.493,-37.78,144.41
Melbourne,37.78S,"144.41E",18.56,-37.78,144.41
Melbourne,37.78S,"144.41E",16.689,-37.78,144.41
Melbourne,37.78S,"144.41E",15.587,-37.78,144.41
Melbourne,37.78S,"144.41E",12.55,-37.78,144.41
Melbourne,37.78S,"144.41E",9.044,-37.78,144.41
Melbourne,37.78S,"144.41E",8.577,-37.78,144.41
Melbourne,37.78S,"144.41E",10.198,-37.78,144.41
Melbourne,37.78S,"144.41E",12.252,-37.78,144.41
Melbourne,37.78S,"144.41E",13.439,-37.78,144.41
Melbourne,37.78S,"144.41E",16.101,-37.78,144.41
Melbourne,37.78S,"144.41E",18.99,-37.78,144.41
Melbourne,37.78S,"144.41E",22.08,-37.78,144.41
Melbourne,37.78S,"144.41E",21.498,-37.78,144.41
Melbourne,37.78S,"144.41E",16.672,-37.78,144.41
Melbourne,37.78S,"144.41E",15.069,-37.78,144.41
Melbourne,37.78S,"144.41E",11.613,-37.78,144.41
Melbourne,37.78S,"144.41E",8.762,-37.78,144.41
Melbourne,37.78S,"144.41E",8.607,-37.78,144.41
Melbourne,37.78S,"144.41E",8.946,-37.78,144.41
Melbourne,37.78S,"144.41E",12.338,-37.78,144.41
Melbourne,37.78S,"144.41E",13.215,-37.78,144.41
Melbourne,37.78S,"144.41E",15.114,-37.78,144.41
Melbourne,37.78S,"144.41E",17.152,-37.78,144.41
Melbourne,37.78S,"144.41E",20.763,-37.78,144.41
Melbourne,37.78S,"144.41E",19.921,-37.78,144.41
Melbourne,37.78S,"144.41E",18.625,-37.78,144.41
Melbourne,37.78S,"144.41E",14.317,-37.78,144.41
Melbourne,37.78S,"144.41E",11.334,-37.78,144.41
Melbourne,37.78S,"144.41E",7.682,-37.78,144.41
Melbourne,37.78S,"144.41E",7.007,-37.78,144.41
Melbourne,37.78S,"144.41E",10.73,-37.78,144.41
Melbourne,37.78S,"144.41E",10.305,-37.78,144.41
Melbourne,37.78S,"144.41E",12.584,-37.78,144.41
Melbourne,37.78S,"144.41E",17.47,-37.78,144.41
Melbourne,37.78S,"144.41E",17.566,-37.78,144.41
Melbourne,37.78S,"144.41E",17.586,-37.78,144.41
Melbourne,37.78S,"144.41E",21.935,-37.78,144.41
Melbourne,37.78S,"144.41E",18.811,-37.78,144.41
Melbourne,37.78S,"144.41E",12.558,-37.78,144.41
Melbourne,37.78S,"144.41E",11.777,-37.78,144.41
Melbourne,37.78S,"144.41E",8.278,-37.78,144.41
Melbourne,37.78S,"144.41E",7.852,-37.78,144.41
Melbourne,37.78S,"144.41E",10.132,-37.78,144.41
Melbourne,37.78S,"144.41E",10.779,-37.78,144.41
Melbourne,37.78S,"144.41E",12.405,-37.78,144.41
Melbourne,37.78S,"144.41E",14.762,-37.78,144.41
Melbourne,37.78S,"144.41E",17.729,-37.78,144.41
Melbourne,37.78S,"144.41E",17.701,-37.78,144.41
Melbourne,37.78S,"144.41E",19.035,-37.78,144.41
Melbourne,37.78S,"144.41E",15.963,-37.78,144.41
Melbourne,37.78S,"144.41E",13.476,-37.78,144.41
Melbourne,37.78S,"144.41E",11.201,-37.78,144.41
Melbourne,37.78S,"144.41E",9.219,-37.78,144.41
Melbourne,37.78S,"144.41E",7.659,-37.78,144.41
Melbourne,37.78S,"144.41E",9.801,-37.78,144.41
Melbourne,37.78S,"144.41E",9.93,-37.78,144.41
Melbourne,37.78S,"144.41E",13.065,-37.78,144.41
Melbourne,37.78S,"144.41E",15.958,-37.78,144.41
Melbourne,37.78S,"144.41E",15.964,-37.78,144.41
Melbourne,37.78S,"144.41E",17.955,-37.78,144.41
Melbourne,37.78S,"144.41E",18.204,-37.78,144.41
Melbourne,37.78S,"144.41E",19.306,-37.78,144.41
Melbourne,37.78S,"144.41E",15.502,-37.78,144.41
Melbourne,37.78S,"144.41E",11.776,-37.78,144.41
Melbourne,37.78S,"144.41E",8.391,-37.78,144.41
Melbourne,37.78S,"144.41E",7.831,-37.78,144.41
Melbourne,37.78S,"144.41E",9.286,-37.78,144.41
Melbourne,37.78S,"144.41E",10.534,-37.78,144.41
Melbourne,37.78S,"144.41E",13.266,-37.78,144.41
Melbourne,37.78S,"144.41E",15.456,-37.78,144.41
Melbourne,37.78S,"144.41E",16.843,-37.78,144.41
Melbourne,37.78S,"144.41E",16.808,-37.78,144.41
Melbourne,37.78S,"144.41E",18.495,-37.78,144.41
Melbourne,37.78S,"144.41E",18.703,-37.78,144.41
Melbourne,37.78S,"144.41E",13.883,-37.78,144.41
Melbourne,37.78S,"144.41E",11.64,-37.78,144.41
Melbourne,37.78S,"144.41E",8.472,-37.78,144.41
Melbourne,37.78S,"144.41E",7.977,-37.78,144.41
Melbourne,37.78S,"144.41E",9.377,-37.78,144.41
Melbourne,37.78S,"144.41E",10.867,-37.78,144.41
Melbourne,37.78S,"144.41E",11.603,-37.78,144.41
Melbourne,37.78S,"144.41E",14.619,-37.78,144.41
Melbourne,37.78S,"144.41E",15.797,-37.78,144.41
Melbourne,37.78S,"144.41E",17.03,-37.78,144.41
Melbourne,37.78S,"144.41E",18.622,-37.78,144.41
Melbourne,37.78S,"144.41E",15.416,-37.78,144.41
Melbourne,37.78S,"144.41E",14.804,-37.78,144.41
Melbourne,37.78S,"144.41E",11.492,-37.78,144.41
Melbourne,37.78S,"144.41E",9.652,-37.78,144.41
Melbourne,37.78S,"144.41E",8.069,-37.78,144.41
Melbourne,37.78S,"144.41E",9.404,-37.78,144.41
Melbourne,37.78S,"144.41E",11.882,-37.78,144.41
Melbourne,37.78S,"144.41E",12.558,-37.78,144.41
Melbourne,37.78S,"144.41E",16.222,-37.78,144.41
Melbourne,37.78S,"144.41E",16.454,-37.78,144.41
Melbourne,37.78S,"144.41E",20.59,-37.78,144.41
Melbourne,37.78S,"144.41E",18.326,-37.78,144.41
Melbourne,37.78S,"144.41E",18.484,-37.78,144.41
Melbourne,37.78S,"144.41E",15.504,-37.78,144.41
Melbourne,37.78S,"144.41E",13.169,-37.78,144.41
Melbourne,37.78S,"144.41E",9.843,-37.78,144.41
Melbourne,37.78S,"144.41E",9.51,-37.78,144.41
Melbourne,37.78S,"144.41E",9.901,-37.78,144.41
Melbourne,37.78S,"144.41E",11.932,-37.78,144.41
Melbourne,37.78S,"144.41E",13.356,-37.78,144.41
Melbourne,37.78S,"144.41E",15.386,-37.78,144.41
Melbourne,37.78S,"144.41E",18.34,-37.78,144.41
Melbourne,37.78S,"144.41E",18.722,-37.78,144.41
Melbourne,37.78S,"144.41E",19.942,-37.78,144.41
Melbourne,37.78S,"144.41E",18.89,-37.78,144.41
Melbourne,37.78S,"144.41E",15.133,-37.78,144.41
Melbourne,37.78S,"144.41E",12.331,-37.78,144.41
Melbourne,37.78S,"144.41E",8.291,-37.78,144.41
Melbourne,37.78S,"144.41E",7.892,-37.78,144.41
Melbourne,37.78S,"144.41E",8.182,-37.78,144.41
Melbourne,37.78S,"144.41E",10.95,-37.78,144.41
Melbourne,37.78S,"144.41E",12.214,-37.78,144.41
Melbourne,37.78S,"144.41E",16.022,-37.78,144.41
Melbourne,37.78S,"144.41E",17.759,-37.78,144.41
Melbourne,37.78S,"144.41E",19.473,-37.78,144.41
Melbourne,37.78S,"144.41E",18.78,-37.78,144.41
Melbourne,37.78S,"144.41E",18.287,-37.78,144.41
Melbourne,37.78S,"144.41E",15.08,-37.78,144.41
Melbourne,37.78S,"144.41E",11.677,-37.78,144.41
Melbourne,37.78S,"144.41E",9.07,-37.78,144.41
Melbourne,37.78S,"144.41E",9.094,-37.78,144.41
Melbourne,37.78S,"144.41E",8.968,-37.78,144.41
Melbourne,37.78S,"144.41E",11.321,-37.78,144.41
Melbourne,37.78S,"144.41E",13.56,-37.78,144.41
Melbourne,37.78S,"144.41E",16.054,-37.78,144.41
Melbourne,37.78S,"144.41E",18.537,-37.78,144.41
Melbourne,37.78S,"144.41E",19.771,-37.78,144.41
Melbourne,37.78S,"144.41E",18.629,-37.78,144.41
Melbourne,37.78S,"144.41E",17.001,-37.78,144.41
Melbourne,37.78S,"144.41E",13.515,-37.78,144.41
Melbourne,37.78S,"144.41E",11.504,-37.78,144.41
Melbourne,37.78S,"144.41E",11.015,-37.78,144.41
Melbourne,37.78S,"144.41E",8.722,-37.78,144.41
Melbourne,37.78S,"144.41E",8.884,-37.78,144.41
Melbourne,37.78S,"144.41E",10.589,-37.78,144.41
Melbourne,37.78S,"144.41E",14.236,-37.78,144.41
Melbourne,37.78S,"144.41E",14.7,-37.78,144.41
Melbourne,37.78S,"144.41E",16.635,-37.78,144.41
Melbourne,37.78S,"144.41E",16.633,-37.78,144.41
Melbourne,37.78S,"144.41E",18.396,-37.78,144.41
Melbourne,37.78S,"144.41E",18.7,-37.78,144.41
Melbourne,37.78S,"144.41E",14.762,-37.78,144.41
Melbourne,37.78S,"144.41E",11.399,-37.78,144.41
Melbourne,37.78S,"144.41E",8.752,-37.78,144.41
Melbourne,37.78S,"144.41E",8.713,-37.78,144.41
Melbourne,37.78S,"144.41E",8.265,-37.78,144.41
Melbourne,37.78S,"144.41E",9.286,-37.78,144.41
Melbourne,37.78S,"144.41E",13.167,-37.78,144.41
Melbourne,37.78S,"144.41E",13.773,-37.78,144.41
Melbourne,37.78S,"144.41E",17.844,-37.78,144.41
Melbourne,37.78S,"144.41E",19.486,-37.78,144.41
Melbourne,37.78S,"144.41E",19.289,-37.78,144.41
